Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"I wanted to share an update on testing: Fredericton’s @LuminUltra is ramping up production to meet the weekly demand for test chemicals across the country. And in the past few days, we received a new batch of swabs to make sure every province has what they need to keep testing.",278,2020-04-16 22:42:53,Twitter for iPhone,2328,397,JustinTrudeau,1250917607915560966,False,,en,April,"['wanted', 'share', 'update', 'testing', 'frederictons', '@luminultra', 'ramping', 'production', 'meet', 'weekly', 'demand', 'test', 'chemicals', 'across', 'country', 'past', 'days', 'received', 'new', 'batch', 'swabs', 'province', 'testing']"
We need to keep working together with our partners and the international community to beat COVID-19. I spoke again today with G7 leaders about taking strong action together - and doing whatever it takes - to keep people safe and support our economies.,275,2020-04-16 19:32:49,Twitter for iPhone,3048,434,JustinTrudeau,1250869774843809797,False,https://t.co/J9ICez6FJq,en,April,"['working', 'together', 'partners', 'international', 'community', 'beat', 'covid19', 'spoke', 'g7', 'leaders', 'taking', 'strong', 'action', 'together', 'whatever', 'takes', 'people', 'safe', 'support', 'economies']"
"The bottom line is this: We’ve got your back. And we’re rolling out measures to support you and your business as quickly as possible. So for more information on today’s announcement and how this will help your business, click here:",255,2020-04-16 17:15:24,Twitter for iPhone,591,147,JustinTrudeau,1250835195596550144,False,https://t.co/wFxLJIzOIy,en,April,"['bottom', 'line', 'rolling', 'measures', 'support', 'business', 'quickly', 'possible', 'information', 'todays', 'announcement', 'help', 'business', 'click']"
"We’re also planning to introduce the Canada Emergency Commercial Rent Assistance to help small businesses cover rent for the months of April, May, and June. I’ll have more details to share on this soon.",202,2020-04-16 17:15:24,Twitter for iPhone,719,164,JustinTrudeau,1250835194237632514,False,,en,April,"['planning', 'introduce', 'canada', 'emergency', 'commercial', 'rent', 'assistance', 'help', 'businesses', 'cover', 'rent', 'months', 'april', 'may', 'june', 'details', 'share', 'soon']"
"If your business spent between $20,000 and $1,500,000 in total payroll last year, it’ll now be eligible to receive a loan through the Canada Emergency Business Account. This is money that your business can use to cover operating costs and other immediate needs.",261,2020-04-16 17:15:24,Twitter for iPhone,364,97,JustinTrudeau,1250835193058996225,False,,en,April,"['business', 'spent', '20000', '1500000', 'payroll', 'year', 'itll', 'eligible', 'receive', 'loan', 'canada', 'emergency', 'business', 'account', 'money', 'business', 'use', 'cover', 'operating', 'costs', 'immediate', 'needs']"
"If you’re a business owner struggling with cash flow and facing difficult decisions, we’re here to help you pull through. We’re expanding the Canada Emergency Business Account by both increasing and decreasing the eligibility threshold. Here’s what that means for you: ⤵️",271,2020-04-16 17:15:23,Twitter for iPhone,2249,420,JustinTrudeau,1250835191494475778,False,,en,April,"['business', 'owner', 'struggling', 'cash', 'flow', 'facing', 'difficult', 'decisions', 'help', 'pull', 'expanding', 'canada', 'emergency', 'business', 'account', 'increasing', 'decreasing', 'eligibility', 'threshold', 'heres', 'means']"
We’re announcing changes to the Canada Emergency Business Account so more business owners can get the support they need to bridge to better times. Tune in now for the details and other updates:,217,2020-04-16 15:17:57,Twitter for iPhone,831,212,JustinTrudeau,1250805635744174082,False,https://t.co/7mIuaWURph,en,April,"['announcing', 'changes', 'canada', 'emergency', 'business', 'account', 'business', 'owners', 'support', 'bridge', 'times', 'tune', 'details', 'updates']"
"Our team will keep working around the clock to help you through this uncertain time. If you want to learn more about the expanded access to the Canada Emergency Response Benefit and the support for essential workers that we announced today, click here:",276,2020-04-15 17:06:20,Twitter for iPhone,842,186,JustinTrudeau,1250470523206803459,False,https://t.co/EbrWsdhyLF,en,April,"['team', 'working', 'clock', 'help', 'uncertain', 'learn', 'expanded', 'access', 'canada', 'emergency', 'response', 'benefit', 'support', 'essential', 'workers', 'announced', 'click']"
"And if you’re an essential worker who’s making less than $2,500 a month, we’re working with the provinces and territories to boost your wages. We’re going to make sure you have the support you need so you can continue to do the critical work that so many of us rely on.",269,2020-04-15 16:00:28,Twitter for iPhone,2366,474,JustinTrudeau,1250453948353466368,False,,en,April,"['essential', 'worker', 'whos', 'making', 'less', '2500', 'month', 'working', 'provinces', 'territories', 'boost', 'wages', 'support', 'continue', 'critical', 'work', 'rely']"
"If you have a seasonal job and there won’t be any work for you this year because of COVID-19, you can now apply for the Canada Emergency Response Benefit. And if you can’t find a job or return to work but have recently exhausted your EI benefits, you can apply now too.",269,2020-04-15 16:00:27,Twitter for iPhone,1653,354,JustinTrudeau,1250453947178983427,False,,en,April,"['seasonal', 'job', 'wont', 'work', 'year', 'covid19', 'apply', 'canada', 'emergency', 'response', 'benefit', 'cant', 'find', 'job', 'return', 'work', 'recently', 'exhausted', 'ei', 'benefits', 'apply']"
"We’re doing everything we can to help you - and today, we’re making it possible for more people to access the Canada Emergency Response Benefit. If you’re earning $1,000 or less per month right now, you can apply for the benefit and get the help you need.",255,2020-04-15 16:00:27,Twitter for iPhone,7907,1552,JustinTrudeau,1250453946134671365,False,,en,April,"['help', 'making', 'possible', 'people', 'access', 'canada', 'emergency', 'response', 'benefit', 'earning', '1000', 'less', 'per', 'month', 'apply', 'benefit', 'help']"
"We’re announcing changes to the Canada Emergency Response Benefit so more people can get the help they need during this challenging time. For details on that and more, watch my announcement live:",219,2020-04-15 15:18:24,Twitter for iPhone,1542,468,JustinTrudeau,1250443362588491779,False,https://t.co/vYrYMXklXU,en,April,"['announcing', 'changes', 'canada', 'emergency', 'response', 'benefit', 'people', 'help', 'challenging', 'details', 'watch', 'announcement', 'live']"
"It’s okay to have tough days. If you’re feeling anxious or stressed, know that you’re not alone. We’re here for you - and we’re making sure there are tools and resources available to help you. Today, @GovCanHealth launched a new mental health portal:",298,2020-04-15 14:42:31,Twitter for iPhone,1949,674,JustinTrudeau,1250434331027202048,False,https://t.co/l2SFWgUSAp,en,April,"['okay', 'tough', 'days', 'feeling', 'anxious', 'stressed', 'alone', 'making', 'tools', 'resources', 'available', 'help', '@govcanhealth', 'launched', 'new', 'mental_health', 'portal']"
We received new shipments of personal protective equipment over the weekend - over a million N95 masks and millions of pairs of gloves - and Canadian-made gowns will be delivered starting Monday. We’ll keep working so those on the front line have what they need to stay safe.,275,2020-04-15 00:33:33,Twitter for iPhone,14282,1780,JustinTrudeau,1250220682312589312,False,,en,April,"['received', 'new', 'shipments', 'personal', 'protective', 'equipment', 'weekend', 'million', 'n95', 'masks', 'millions', 'pairs', 'gloves', 'canadianmade', 'gowns', 'delivered', 'starting', 'monday', 'working', 'front', 'line', 'stay', 'safe']"
"To make sure First Nations have the resources they need to keep people safe as the COVID-19 situation evolves, we’ve been working closely with @AFN_Updates and National Chief @PerryBellegarde. And today, we talked about what more we can do together:",273,2020-04-14 21:49:46,Twitter for iPhone,570,139,JustinTrudeau,1250179464396443650,False,https://t.co/KVBJpJr6Ae,en,April,"['nations', 'resources', 'people', 'safe', 'covid19', 'situation', 'evolves', 'working', 'closely', '@afn_updates', 'national', 'chief', '@perrybellegarde', 'talked', 'together']"
"These are tough times, but we’re going to help you through them. For more on these investments and the steps we’re taking to address the unique needs of Northerners, click here:",201,2020-04-14 17:25:34,Twitter for iPhone,415,81,JustinTrudeau,1250112977405083660,False,https://t.co/7xrMlGs5dK,en,April,"['tough', 'times', 'help', 'investments', 'steps', 'taking', 'address', 'unique', 'needs', 'northerners', 'click']"
"We’re also investing more money in Nutrition North so it’s easier to afford the food and basics that keep you healthy. And to make sure things like groceries and medical equipment get to you, we’re providing funding for Northern air carriers to transport these supplies.",270,2020-04-14 17:25:34,Twitter for iPhone,571,83,JustinTrudeau,1250112976281047046,False,,en,April,"['investing', 'money', 'nutrition', 'north', 'easier', 'afford', 'food', 'basics', 'healthy', 'groceries', 'medical', 'equipment', 'providing', 'funding', 'northern', 'air', 'carriers', 'transport', 'supplies']"
We’re investing in health care and community preparedness so your local health centre has the resources they need to fight COVID-19 and keep you safe. And we’re giving @GCCanNor more funding to help small business owners and entrepreneurs in the North.,252,2020-04-14 17:25:33,Twitter for iPhone,364,49,JustinTrudeau,1250112975098257409,False,,en,April,"['investing', 'health', 'care', 'community', 'preparedness', 'local', 'health', 'centre', 'resources', 'fight', 'covid19', 'safe', 'giving', '@gccannor', 'funding', 'help', 'business', 'owners', 'entrepreneurs', 'north']"
"In small towns and big cities, from coast to coast to coast, we’re working to make sure you get the help you need - no matter where you live. Today, we’re announcing new investments to support Northern communities as they deal with the COVID-19 pandemic and its impacts.",270,2020-04-14 17:25:33,Twitter for iPhone,3001,387,JustinTrudeau,1250112973252804608,False,,en,April,"['towns', 'big', 'cities', 'coast', 'coast', 'coast', 'working', 'help', 'matter', 'live', 'announcing', 'new', 'investments', 'support', 'northern', 'communities', 'deal', 'covid19', 'pandemic', 'impacts']"
"We’re working to make sure everyone has access to the food, supplies, health care, and services they need during this tough time. Tune in now for my daily update on our response to COVID-19 and the steps we’re taking:",241,2020-04-14 15:16:53,Twitter for iPhone,983,159,JustinTrudeau,1250080591619461121,False,https://t.co/nnhByk4obr,en,April,"['working', 'everyone', 'access', 'food', 'supplies', 'health', 'care', 'services', 'tough', 'tune', 'daily', 'update', 'response', 'covid19', 'steps', 'taking']"
"Vaisakhi is a time to focus on what matters - family, friends, and being there for our neighbours. And although we can’t come together at a Nagar Kirtan or a Gurdwara this year, I want to wish all Sikh Canadians celebrating a very happy Vaisakhi!",294,2020-04-13 13:33:14,Twitter Media Studio,4487,1005,JustinTrudeau,1249692122544066566,False,https://t.co/mF9PbUdTLq,en,April,"['vaisakhi', 'focus', 'matters', 'family', 'friends', 'neighbours', 'although', 'cant', 'together', 'nagar', 'kirtan', 'gurdwara', 'year', 'wish', 'sikh', 'canadians', 'celebrating', 'happy', 'vaisakhi']"
"Wishing a happy and healthy New Year to Tamils celebrating Puthandu. As we give thanks for the blessings in our lives today, let's find new ways to mark this special occasion - so that when we get through this, we can all celebrate together.",265,2020-04-13 13:14:11,Twitter Web App,1803,438,JustinTrudeau,1249687327947083778,False,https://t.co/9F2iZo2ZNQ,en,April,"['wishing', 'happy', 'healthy', 'new', 'year', 'tamils', 'celebrating', 'puthandu', 'give', 'thanks', 'blessings', 'lives', 'lets', 'find', 'new', 'ways', 'mark', 'special', 'occasion', 'celebrate', 'together']"
@brocktyler Thanks for the laugh... it’s my new hand-washing song.,66,2020-04-12 23:04:02,Twitter for iPhone,2079,276,JustinTrudeau,1249473378542641152,False,,en,April,"['@brocktyler', 'thanks', 'laugh', 'new', 'handwashing', 'song']"
