Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
"We are one step closer to ratifying the new NAFTA. In Quebec, this agreement preserves more than $50 billion in exports to the United States, protects the cultural exemption, and is a net gain for our aluminum industry. It’s good news for Quebecers and for all Canadians. https://t.co/ZHopRGu3Oi",295,2020-02-27 02:11:31,Twitter for iPhone,1438,263,JustinTrudeau,1232850717796335616
"On s’approche de la ratification du nouvel ALENA. Au Québec, cet accord préserve l’exemption culturelle et plus de 50 milliards $ d’exportations vers les É.-U. et représente un gain net pour notre industrie de l’aluminium. Bonne nouvelle pour les Québécois et tous les Canadiens. https://t.co/gUXMBI1TFb",303,2020-02-27 02:11:25,Twitter for iPhone,200,29,JustinTrudeau,1232850694950051840
"RT @AnnieKoutrakis: Our Government met our first poverty reduction target a full three years ahead of schedule. 

With the largest 3 year p…",140,2020-02-26 22:18:46,Twitter Web App,0,83,JustinTrudeau,1232792146262056960
"RT @AnnieKoutrakis: Notre gouvernement atteint notre premier objectif de réduction de la pauvreté, et ce, trois ans avant la date prévue.…",138,2020-02-26 22:18:44,Twitter Web App,0,18,JustinTrudeau,1232792137592266753
"Today, our Liberal team is wearing pink and standing united against bullying and discrimination in all its forms. Because like so many Canadians across the country, we want to build a future that is inclusive and safe for everyone. #PinkShirtDay https://t.co/yOGjDunBTw",269,2020-02-26 21:56:52,Twitter for iPhone,2403,421,JustinTrudeau,1232786633033908230
"Aujourd’hui, l’équipe libérale porte du rose et fait front commun contre l’intimidation et la discrimination sous toutes ses formes. Comme tant d’autres Canadiens à travers le pays, nous voulons bâtir un avenir plus inclusif et sûr pour tous. #JournéeDuChandailRose https://t.co/WOsvQz0v8Z",289,2020-02-26 21:56:24,Twitter for iPhone,242,50,JustinTrudeau,1232786517921275905
"RT @melaniejoly: The new @universiteON is a great victory for Franco-Ontarians, a historic step forward that will help even more Canadians…",139,2020-02-26 19:55:20,Twitter Web App,0,43,JustinTrudeau,1232756049117155332
"RT @melaniejoly: La nouvelle @universiteON est une belle victoire pour les Franco-Ontariens, une avancée historique qui permettra à un nomb…",140,2020-02-26 19:55:14,Twitter Web App,0,31,JustinTrudeau,1232756023817011201
"Now imagine the Big O filled with people 17 times over. That’s how many Canadians right across the country have been lifted out of poverty thanks to the Canada Child Benefit, the increase to the Guaranteed Income Supplement, and the middle class tax cut. And we’re not done yet. https://t.co/a2LMG6drMD",302,2020-02-26 14:32:27,Twitter Web App,2793,521,JustinTrudeau,1232674793901690882
"Imaginez 17 stades olympiques bondés de gens. C’est le nombre de Canadiens qui sont sortis de la pauvreté grâce à l’Allocation canadienne pour enfants, à l’augmentation du Supplément de revenu garanti et à la baisse d’impôt pour la classe moyenne. Et on n’a pas encore fini. https://t.co/aERmPvBtqy",298,2020-02-26 14:32:20,Twitter Web App,287,49,JustinTrudeau,1232674762662522882
"RT @liberal_party: Real progress. Over 1 million Canadians have been lifted out of poverty since 2015 – including 334,000 children and 73,0…",140,2020-02-26 02:51:48,Twitter for iPhone,0,247,JustinTrudeau,1232498470591832065
"RT @parti_liberal: Des progrès concrets. Plus d'un million de Canadiens, y compris 334 000 enfants et 73 000 aînés, sont sortis de la pauvr…",140,2020-02-26 02:51:34,Twitter for iPhone,0,20,JustinTrudeau,1232498410415984641
"RT @DLeBlancNB: Yesterday, the Prime Minister and I had a productive meeting with the Representative of the Government in the Senate. We di…",140,2020-02-25 23:07:12,Twitter for iPhone,0,51,JustinTrudeau,1232441945479241729
"RT @DLeBlancNB: Hier, le Premier ministre et moi avons eu une réunion productive avec le Représentant du gouvernement au Sénat. Nous avons…",139,2020-02-25 23:07:09,Twitter for iPhone,0,16,JustinTrudeau,1232441936071421952
"One. Million. Canadians. That’s how many people have been lifted out of poverty since 2015. And that’s the largest three-year poverty reduction ever in our country. We’re making progress – and we won’t stop until everyone, from every region, has a real and fair shot at success.",278,2020-02-25 22:01:11,Twitter for iPhone,7325,1013,JustinTrudeau,1232425334525644803
"Un million de Canadiens sont sortis de la pauvreté depuis 2015. Jamais la pauvreté n’avait connu une telle réduction en trois ans au pays. C’est une excellente nouvelle. Notre travail continuera tant que tous, dans toutes les régions, n’ont pas une vraie chance de réussir.",273,2020-02-25 22:01:06,Twitter for iPhone,327,51,JustinTrudeau,1232425312958451712
"ICYMI: We’re supporting the recovery of the southern mountain caribou in northeastern BC. Thanks to the leadership of the Saulteau and West Moberly First Nations, we’re moving forward with the province to protect this iconic species. More on @JonathanWNV’s announcement: ⬇️ https://t.co/Tj2uNXYTXb",297,2020-02-25 21:16:30,Twitter Web App,877,182,JustinTrudeau,1232414087222562822
"On appuie le rétablissement du caribou des montagnes du Sud dans le nord-est de la C.-B. Grâce au leadership des Premières Nations de Saulteau et de West Moberly, on collabore avec la province pour protéger cette espèce emblématique. Détails de l’annonce de @JonathanWNV : ⬇️ https://t.co/hApWzrOoIU",299,2020-02-25 21:16:20,Twitter Web App,157,34,JustinTrudeau,1232414046672084995
"Yesterday, I spoke with Mayors @doniveson &amp; @nenshi to discuss the decision by Teck Resources Limited, the need to develop our natural resources sustainably, and our commitment to supporting jobs in our national, provincial, and local economies. More here: https://t.co/MKMa5ciLez",284,2020-02-25 20:30:30,Twitter Web App,623,117,JustinTrudeau,1232402510486409216
"Hier, j’ai discuté avec les maires @doniveson et @nenshi de la décision de Teck Resources Limited, du développement durable de nos ressources et de notre engagement à soutenir les emplois dans nos économies nationale, provinciales et locales. Détails : https://t.co/SmbE2uEDUh",276,2020-02-25 20:30:19,Twitter Web App,112,17,JustinTrudeau,1232402465401733121
"RT @DarrenFisherNS: We just tabled Bill C-7, proposed changes to medical assistance in dying legislation

I’ve heard from so many of you wh…",140,2020-02-25 17:24:34,Twitter Web App,0,37,JustinTrudeau,1232355719351062529
"RT @FP_Champagne: To help 🇨🇦 in #Japan we have deployed:

➡️22 consular officials 
➡️5 Standing Rapid Deployment Team members
➡️1 Public He…",140,2020-02-25 17:21:34,Twitter Web App,0,53,JustinTrudeau,1232354965043195910
"RT @FP_Champagne: Pour aider les 🇨🇦 au #Japon nous avons déployé :

➡️22 officers consulaire 
➡️5 membres de l'Équipe permanente de déploie…",140,2020-02-25 17:21:31,Twitter Web App,0,16,JustinTrudeau,1232354953886302209
"Black history is Canadian history. Tonight in Ottawa, we came together to recognize &amp; celebrate the many contributions that Black Canadians have made to our country, and to talk about the work we still need to do to create more opportunities for everyone. #BHM2020 https://t.co/XbBgXiWokN",292,2020-02-25 03:38:09,Twitter for iPhone,1998,323,JustinTrudeau,1232147746049732610
"L’histoire des Noirs fait partie de l’histoire du Canada. Ce soir, à Ottawa, nous nous sommes réunis pour souligner et célébrer les nombreuses contributions des Canadiens noirs à notre pays, et pour parler de notre travail pour créer plus d’opportunités pour tous. #MHN2020 https://t.co/AZhaNLf6pN",297,2020-02-25 03:37:58,Twitter for iPhone,326,47,JustinTrudeau,1232147700717703168
"RT @PattyHajdu: Over the past months, we've spent a lot of time listening to Canadians, asking for their thoughts on medical assistance in…",139,2020-02-24 23:24:23,Twitter for iPhone,0,65,JustinTrudeau,1232083885200150529
"RT @PattyHajdu: Nous avons pris le temps d’écouter les Canadiens sur l’aide médicale à mourir, un sujet complexe et immensément personnel.…",139,2020-02-24 23:24:21,Twitter for iPhone,0,20,JustinTrudeau,1232083876752896001
"More than 1 million Canadians have been lifted out of poverty since 2015. That’s 334,000 children who don’t have to go to school hungry. That’s 73,000 seniors who can enjoy a more secure retirement. And that’s more people &amp; families who are no longer struggling to make ends meet. https://t.co/kotHY7MC0a",308,2020-02-24 20:51:49,Twitter Web App,3806,751,JustinTrudeau,1232045489543090182
Plus d’un million de Canadiens ont été sortis de la pauvreté depuis 2015. C’est 334 000 enfants qui ne vont plus à l’école le ventre vide. C’est aussi 73 000 aînés qui profitent d’une retraite plus sûre. C’est plus de gens et de familles qui peuvent enfin joindre les deux bouts. https://t.co/aUiS3DvFSw,303,2020-02-24 20:51:44,Twitter Web App,249,49,JustinTrudeau,1232045467028131841
"RT @HonAhmedHussen: From coast to coast, few people are living in poverty than ever before. 

Thanks to programs like the Canada Child Bene…",140,2020-02-24 19:48:19,Twitter Web App,0,91,JustinTrudeau,1232029510046027776
"RT @HonAhmedHussen: D'un océan à l'autre, le nombre de personnes vivant dans la pauvreté est plus faible que jamais. 

Grâce à des programm…",140,2020-02-24 19:48:16,Twitter Web App,0,25,JustinTrudeau,1232029497303687169
"This morning, I met with the Incident Response Group to discuss our ongoing work &amp; address the latest developments. We continue to work directly with premiers &amp; Indigenous leaders to end the blockades &amp; restore rail service across the country. More here: https://t.co/WHw4Doymje",290,2020-02-24 18:27:26,Twitter Web App,511,93,JustinTrudeau,1232009152202969091
"Ce matin, j’ai parlé de la situation avec le Groupe d’intervention en cas d’incident. On continue de travailler avec les PM des provinces &amp; territoires et les chefs autochtones pour lever les blocages et restaurer le service ferroviaire dans tout le pays : https://t.co/2iy6eh6dkZ",284,2020-02-24 18:27:19,Twitter Web App,130,25,JustinTrudeau,1232009123442700289
We’re focused on ending the blockades and supporting the Canadians impacted across the country. I called opposition leaders earlier today to give them an update on the situation and the work we’re continuing to do to find a peaceful and lasting resolution.,256,2020-02-24 18:00:51,Twitter Web App,2525,288,JustinTrudeau,1232002464750166021
"Notre priorité est de lever les blocages et de soutenir les Canadiens touchés partout au pays. Plus tôt aujourd’hui, j’ai téléphoné aux chefs de l’opposition pour faire le point sur la situation et le travail qu’on continue de faire pour trouver une solution pacifique et durable.",280,2020-02-24 18:00:47,Twitter Web App,209,29,JustinTrudeau,1232002445443784706
"We’re committed to creating good jobs and developing our natural resources sustainably, in Alberta and across the country. This evening, I spoke with Premier @jkenney about that and the decision announced by Teck Resources Limited. More on our call here: https://t.co/w9pRCS7ur3",278,2020-02-24 04:12:36,Twitter for iPhone,1328,262,JustinTrudeau,1231794029198704640
"Nous sommes déterminés à créer de bons emplois et à développer nos ressources naturelles de façon durable en Alberta et à travers le pays. Ce soir, j’en ai parlé avec le PM @jkenney, et nous avons discuté de la décision de Teck Resources Limited. Détails : https://t.co/6xPT4MthqN",280,2020-02-24 04:12:21,Twitter for iPhone,164,22,JustinTrudeau,1231793966615597056
"RT @SeamusORegan: Please see my joint statement with the Minister of Environment and Climate Change regarding Teck Frontier:

https://t.co/…",140,2020-02-24 03:55:34,Twitter for iPhone,0,94,JustinTrudeau,1231789742112546816
RT @SeamusORegan: Veuillez consulter ma déclaration commune avec le ministre de l'environnement et du changement climatique concernant Teck…,140,2020-02-24 03:55:32,Twitter for iPhone,0,16,JustinTrudeau,1231789733396787200
"I spoke with Premiers @fordnation, @francoislegault, and @jjhorgan about the blockades and the ongoing work we’re doing to reach a resolution. https://t.co/48bBdhd9ct",166,2020-02-24 01:34:32,Twitter for iPhone,657,133,JustinTrudeau,1231754248934785025
"Je me suis entretenu avec les premiers ministres @fordnation, @francoislegault et @jjhorgan au sujet des blocages et des mesures que nous prenons pour trouver une solution. https://t.co/vuDyBwhZ3W",196,2020-02-24 01:34:16,Twitter for iPhone,160,24,JustinTrudeau,1231754182350311424
RT @MarcGarneau: Important progress on the rail lines. VIA is resuming service between Montreal and Quebec City,111,2020-02-23 20:11:48,Twitter for iPhone,0,120,JustinTrudeau,1231673028976746496
RT @MarcGarneau: Progrès importants sur les lignes ferroviaire. VIA reprend le service entre Montreal et Quebec,111,2020-02-23 20:11:45,Twitter for iPhone,0,22,JustinTrudeau,1231673019287953411
